,Date,Low,High,Close,Open,Volume,Adj Close
1046,2012-12-11,27.66,28.24,27.98,28.07,77099100.0,27.98
1045,2017-01-24,128.38,129.9,129.37,129.38,15162724.0,129.37
1044,2015-12-02,105.79,107.92,106.07,107.0,24429063.0,106.07
1043,2015-12-11,101.91,104.34,102.12,104.15,26427727.0,102.12
1042,2015-11-10,105.24,108.15,107.91,105.96,25031681.0,107.91
1041,2012-05-31,26.83,29.67,29.6,28.545,111639200.0,29.6
1040,2016-09-08,129.81,131.08,130.27,130.92,15676595.0,130.27
1039,2013-03-20,25.78,26.69,25.86,26.68,44006500.0,25.86
1038,2015-09-02,87.63,89.89,89.89,88.82,27190527.0,89.89
1037,2017-05-26,151.15,152.25,152.13,152.23,14907827.0,152.13
1036,2012-11-09,19.13,20.0,19.21,19.955,42295500.0,19.21
1035,2014-03-28,59.335,61.95,60.01,61.34,67052000.0,60.01
1034,2018-06-15,194.64,197.07,195.85,195.79,21860931.0,195.85
1033,2018-02-02,189.98,194.21,190.28,192.04,25514560.0,190.28
1032,2015-07-31,93.95,96.33,94.01,94.95,46509045.0,94.01
1031,2012-07-05,31.02,31.625,31.47,31.32,10032100.0,31.47
1030,2017-09-12,171.75,174.0,172.96,173.76,11051768.0,172.96
1029,2014-08-06,71.79,73.72,72.47,72.02,30940200.0,72.47
1028,2012-06-08,26.44,27.76,27.1,26.55,38034000.0,27.1
